id,price
0,2885.685734350803
1,5585.95464992809
2,9642.520442347934
3,3965.409966430862
4,1595.0993508474899
5,6373.826913557542
6,4783.4390120015605
7,4156.031096337307
8,5280.784894681203
9,15755.693793777085
10,4407.021268193658
11,757.8619129436979
12,3204.8661049524376
13,1560.941990909083
14,2647.0679380307183
15,1207.3454227112672
16,1469.0831618197492
17,3855.399723659649
18,4071.147749170917
19,900.8660707657021
20,2126.2073698276376
21,4997.671088371143
22,4208.579989866926
23,633.9931013459383
24,15022.05021307425
25,1191.6739414404021
26,601.0422821754969
27,984.90822577624
28,1595.0993508474899
29,855.0515260291198
30,10153.659902312866
31,557.7257658221712
32,4162.713101633165
33,673.5754349745738
34,674.9952743342749
35,2527.3034791608534
36,5954.789214273748
37,2841.5588477251304
38,2797.816710156665
39,723.5447112748267
40,504.16635673291546
41,8969.868071229937
42,864.5965647917652
43,1793.4696451169714
44,10200.315512922225
45,2389.9422138191567
46,1019.1085591867399
47,762.0429603716796
48,1187.6678509012063
49,2908.726122729911
50,658.0976090756507
51,4595.077784727076
52,2907.9703526713724
53,6886.709906613281
54,5515.570560580499
55,2298.882907889333
56,9108.082168682795
57,2298.769364208088
58,4261.925514601778
59,3002.519218344484
60,1216.3264404491322
61,546.3122129942157
62,6854.284512331084
63,1011.1258111699324
64,8512.455073303492
65,17248.168697898604
66,858.1567440109193
67,11590.950456456296
68,5506.555005410535
69,9419.659414211537
70,500.36517899770683
71,695.8530096969369
72,784.1393789940755
73,1342.3897812509392
74,5151.203629191232
75,1946.3945345925915
76,8394.890900353634
77,14123.832187973974
78,2833.606465739489
79,6495.282508364719
80,10936.610505655215
81,2016.559331710897
82,14496.658721470601
83,6479.860566776261
84,885.1401094436924
85,8022.761406497477
86,1010.8514221280759
87,12363.543391856574
88,8768.887126810876
89,15108.257348629715
90,4877.434785328908
91,1271.4836127362844
92,1014.0771409651603
93,837.4561336699107
94,14104.800746857634
95,521.7169250909094
96,14597.223005818321
97,16029.693396481633
98,12090.553790145803
99,616.0819412558938
100,2427.0415597355213
101,670.7678502347237
102,615.1975671407248
103,503.29691991137656
104,1100.2711123307424
105,1696.7099956508744
106,1373.9104475058045
107,724.3434304060877
108,1177.3160465813119
109,714.2465576536127
110,651.337716819193
111,1016.4837211842611
112,1874.6430656363184
113,1622.353666605585
114,1432.883480500604
115,5117.092631860558
116,5154.361974739443
117,15650.485037943867
118,516.1573144235718
119,15595.785864758947
120,1425.1574554119302
121,1649.853373627335
122,1119.9303049257642
123,565.0545903025063
124,636.7511281849434
125,1592.9965431136307
126,1121.04416568483
127,12897.064794818449
128,5441.4674517221765
129,4926.071416276795
130,6311.662844039492
131,3159.2943760166627
132,6637.786900262182
133,1055.6720558410402
134,3751.2690493329533
135,1069.3354291370201
136,652.5709979889772
137,7225.4178819947965
138,596.0843909051479
139,4292.534582144839
140,821.8160348739573
141,881.362746056108
142,3398.7439052295754
143,4000.5455492525884
144,695.8530096969369
145,6059.676765899981
146,16361.23119711935
147,5194.192829786282
148,2513.4509640666756
149,1844.3169999022791
150,2608.1474596939984
151,1764.843597498795
152,12353.4894253063
153,2819.1692959504953
154,591.847688957407
155,13323.877342363303
156,3501.718009662067
157,2988.7710134202957
158,3968.2291335498267
159,909.006140278566
160,7796.016825440479
161,9477.05357418685
162,721.8407854434988
163,620.5642124246498
164,5465.027200815579
165,11448.451060612553
166,3025.336081300316
167,4506.523442128898
168,3445.6779845363594
169,10068.271130139236
170,739.634527643028
171,1563.1129531181969
172,4686.683821219161
173,2142.898880233381
174,6305.924690129615
175,1809.9582201212645
176,4324.117057035248
177,3437.839422072082
178,2655.343788105922
179,3530.9224650248284
180,3535.726036043641
181,1605.449010347313
182,962.8348414409369
183,1620.5994859632074
184,751.672241455821
185,3983.381909952419
186,935.8778470946427
187,914.5805745758287
188,504.16635673291546
189,1796.5210091420565
190,2322.0904928960595
191,736.0486733746584
192,809.7712969380982
193,6286.251106665661
194,4031.8762792381985
195,2354.1675038550343
196,714.2465576536127
197,13098.193886010584
198,599.5777908319938
199,9115.69081619861
200,9261.925341682218
201,6498.1270733314395
202,624.9832963551928
203,730.2482337497029
204,6392.880988303876
205,3625.304387099822
206,641.1671007181069
207,3103.769026172278
208,962.8348414409369
209,8475.071434684076
210,2563.4779744615303
211,7204.280621580146
212,10837.232239137433
213,480.02759499660516
214,1354.3330989725157
215,918.3393899889422
216,2587.9666657471435
217,2460.760317836011
218,797.6079578968821
219,1557.623689883499
220,2365.288621227488
221,2172.1840185315555
222,8835.03454919658
223,1070.8255104942916
224,1208.6522322702733
225,4324.117057035248
226,3828.1181502373993
227,2032.3488274965555
228,6262.437178342841
229,1890.924178570379
230,5123.607541571815
231,1480.711787156116
232,998.5935198821451
233,1548.091715799574
234,853.5270128513404
235,8382.988622816034
236,1281.3875285211136
237,936.0281946684224
238,4582.959222651162
239,8150.481966212571
240,5960.866292054587
241,852.5030164172631
242,15117.97729908026
243,4366.942841844077
244,531.8749556793492
245,985.0669980543856
246,2566.19981946015
247,7146.950355483107
248,10818.302630584856
249,5756.167546056323
250,5892.158835961626
251,1644.9967748185927
252,2835.4614131004414
253,5111.392830479656
254,5129.071359504157
255,1245.5498926733314
256,695.5735186870667
257,1971.5260707323157
258,827.1747480753274
259,14935.58126311264
260,6389.616027851145
261,4675.092137695666
262,1763.088628940847
263,3854.2525770705493
264,754.7020742875717
265,2350.237350753919
266,8647.987110238008
267,1842.871696437022
268,1042.4234415268654
269,8692.782387256972
270,7561.2021458678
271,799.0281884104141
272,4446.2033504232095
273,5048.97215864273
274,485.4983515023405
275,924.4436513960965
276,6412.128654153355
277,601.0422821754969
278,6799.055197837366
279,8391.338328021033
280,1479.6352768987956
281,2835.1254915534996
282,3884.566027147748
283,8990.513985480688
284,8691.860853201746
285,10533.094599067257
286,4997.671088371143
287,15789.463202432244
288,1764.843597498795
289,5807.090882669161
290,432.7043890990555
291,8978.155805811864
292,17225.713234970637
293,814.8471760329504
294,7391.435305339703
295,1844.459735694694
296,2167.654522659385
297,685.994061564695
298,406.2524378900101
299,5698.83754961332
300,2716.601782640286
301,1172.9870220751377
302,3555.244603688819
303,5347.841472828642
304,5664.107771924424
305,8781.09718298996
306,1046.0848060963694
307,1041.7801155132056
308,1720.073296386888
309,2191.8121739194094
310,1788.2512105456196
311,448.8657233725671
312,7623.754518769261
313,5077.752656203862
314,2457.561592486457
315,10068.208967220273
316,683.5599646965983
317,1172.112045165838
318,841.2307954699711
319,8348.23713350652
320,4857.337352086729
321,498.2919821971023
322,514.7807459518658
323,504.16635673291546
324,866.3642733320676
325,5919.320502066425
326,1595.0993508474899
327,1799.3571484483032
328,6887.897937877731
329,622.964228334827
330,16385.389954865997
331,2454.9066901600518
332,771.0469542320271
333,8785.902231417143
334,3665.687678471391
335,1872.295094228429
336,14605.61606765577
337,892.3227501142504
338,915.2602487222558
339,5759.454397699239
340,714.2465576536127
341,1542.8335163638374
342,606.1796514982328
343,4511.877823759701
344,4369.386443769205
345,1690.581646692784
346,598.953760978672
347,2655.343788105922
348,4820.574373597096
349,767.0173027351967
350,3299.941582907353
351,509.68293766613647
352,2743.8470920709337
353,1963.8363091231743
354,649.5318198637974
355,1528.2126168431187
356,767.0173027351967
357,11719.948446763241
358,1383.0192549254252
359,502.1002730821992
360,935.8778470946427
361,8700.735739230324
362,630.085071817611
363,9013.075727935362
364,3334.0527461533097
365,661.2808175408859
366,637.3379021560547
367,4340.550348948961
368,1720.073296386888
369,670.7678502347237
370,714.5260486634829
371,751.6200123462366
372,6448.158701414313
373,821.2177883256454
374,439.8902462877716
375,923.5645727688576
376,712.2184697024625
377,4152.462927381576
378,2732.0775336688143
379,699.6207617151528
380,4400.220624800057
381,546.3122129942157
382,676.3412498820112
383,9433.556049557257
384,1137.8009873459027
385,739.5597023029887
386,16299.612321960502
387,11880.615999425325
388,767.0173027351967
389,813.1802713488759
390,2658.1646225282066
391,827.1747480753274
392,8664.532618321306
393,652.4300565867792
394,1864.4586139115318
395,4782.724435231103
396,757.8619129436979
397,2075.5299369889294
398,1001.84006882987
399,2355.120234383266
400,4915.3165980985
401,602.8806970740764
402,2407.7072305075726
403,10957.959383206215
404,1284.8271982399594
405,1070.8255104942916
406,623.1048517540936
407,17069.221565914508
408,2000.4011873302916
409,5620.956480469366
410,871.4725293281153
411,660.7958495749546
412,4372.2312044556065
413,1424.1737399040094
414,7331.494460184019
415,801.6115709897194
416,1341.5108982585302
417,8031.222616346141
418,443.47400459522413
419,4686.215952543725
420,13799.596938998064
421,4102.332008121175
422,4779.101706471595
423,869.4667383543364
424,1254.5684171082867
425,481.65064800862984
426,707.686403878222
427,15301.399646379528
428,1708.6350723497208
429,7141.235796633412
430,4467.479894463892
431,16768.00516110966
432,2122.166489274945
433,3225.0024371204076
434,676.3412498820112
435,3123.5951508863964
436,2262.309258003285
437,1164.4605550385043
438,6875.171383785515
439,674.6523227207463
440,3504.52343088578
441,1581.410609991655
442,875.5056679715601
443,599.5777908319938
444,954.3528185283958
445,1089.5849568263516
446,2368.243479397592
447,5888.798216245294
448,831.30460053046
449,2315.440700251091
450,762.0429603716796
451,1184.2425498064329
452,7081.676037439288
453,6144.18183709101
454,2906.0027703593905
455,4248.2601407292395
456,1051.9869335025307
457,12452.532480293201
458,3965.409966430862
459,4961.168692971817
460,11695.308989322202
461,507.16967222475375
462,714.5260486634829
463,571.1960861862987
464,962.9480582181528
465,4071.147749170917
466,767.3702277914745
467,4045.822178894604
468,4647.709930931441
469,1395.7868819611574
470,2632.760551476456
471,2243.000613521487
472,2391.0316437478264
473,5621.379523694473
474,1366.4858289184758
475,1164.4605550385043
476,15755.693793777085
477,5362.6846690092625
478,2670.3419933385912
479,11447.756558854586
480,801.6115709897194
481,5647.823972785359
482,11347.268319578594
483,14750.726570932035
484,1338.9280305007742
485,4429.217630189148
486,12214.915104580226
487,3071.2609755717103
488,2315.440700251091
489,2014.3502502683637
490,588.2809896650444
491,648.5107459139961
492,4954.7172290854105
493,9296.54943958897
494,2354.1675038550343
495,918.3393899889422
496,2273.842054153194
497,5174.139516948231
498,1739.6369264504517
499,4154.930133621066
500,9791.368202693593
501,679.6630339314745
502,9112.08224907068
503,1471.9341697893299
504,546.3122129942157
505,4434.493467198864
506,610.2914888971916
507,3949.949420864714
508,1671.491369855711
509,1072.9503075761431
510,1385.6527640451939
511,699.2725136218606
512,1074.1208243357207
513,4099.303199610963
514,3189.461563176254
515,15389.548283260952
516,4587.410853328442
517,7033.759168360276
518,1147.566661054667
519,1876.2030940565528
520,5449.522574751413
521,2208.9841473007364
522,821.2177883256454
523,6121.732790150465
524,9046.515686646107
525,1831.6073753195358
526,1476.9274311114605
527,2319.7824812741806
528,4955.733128676715
529,4722.064560586037
530,2461.463144594132
531,2230.463612932607
532,2854.0431774501444
533,6759.800811957008
534,2545.6148400619277
535,15171.587170232504
536,15634.816470663054
537,4857.337352086729
538,2065.6637390233705
539,2107.776739995171
540,10599.282357505928
541,10729.42340739403
542,737.146296838852
543,15900.17158891051
544,558.8913242114836
545,7623.754518769261
546,9310.40113671818
547,1905.9258351346184
548,864.6585632845075
549,8304.331125134839
550,577.4865909808872
551,999.9061871371638
552,6364.397790083475
553,1626.2349764702835
554,2631.7202848806774
555,15528.281588008807
556,4975.615276386809
557,9933.503589134107
558,1446.3659637665844
559,3148.657579803363
560,724.0518638837476
561,2533.749925226222
562,722.3765324681704
563,4055.763738459611
564,5142.892744791576
565,2339.595764456742
566,2475.127156573815
567,2166.4373762929545
568,5485.165331111016
569,1809.9582201212645
570,1200.9303817856219
571,4395.9358533737795
572,15546.917498149849
573,15897.121344933348
574,5087.650180399329
575,660.1876490886905
576,4388.52355695505
577,1161.1803912319922
578,625.1549400484115
579,3460.0722169414585
580,2273.842054153194
581,921.9827608200733
582,1009.5606158587125
583,575.6538412723198
584,7901.118793973869
585,1727.1733907421985
586,855.2900049042153
587,982.0564660538479
588,2682.42995329179
589,3460.0722169414585
590,1698.6860901547539
591,585.3004980878267
592,841.2307954699711
593,580.5629680259241
594,8828.625666642085
595,1286.2501714647465
596,14757.673639042616
597,839.4309701021898
598,1177.2293204130438
599,3197.5808065784563
600,2368.243479397592
601,8740.126845455134
602,2312.4771275456733
603,10548.105531212175
604,566.3785953283914
605,1171.277671977375
606,936.8207598930868
607,5334.742044054562
608,2232.2328546711983
609,691.9346759426398
610,1797.8386742454704
611,939.0129136018867
612,3409.5031306812057
613,3022.2811940803276
614,933.7504873488308
615,525.0553127770058
616,767.0173027351967
617,3440.371686123566
618,13711.879320617776
619,11447.756558854586
620,924.1353217754113
621,570.4873257644567
622,874.13170761965
623,2155.686339160184
624,4618.288029785305
625,16297.489204820631
626,1100.0784933856137
627,734.3520412094746
628,1852.1950173675557
629,3562.61937820445
630,2427.347118199562
631,10386.037235539017
632,1225.3049937770786
633,1108.214237001628
634,3855.399723659649
635,7374.519715395133
636,4388.52355695505
637,1077.252476565573
638,12991.39081468557
639,4602.874132730854
640,7069.511148293109
641,563.0787024566175
642,901.3653282185619
643,4647.37021486397
644,1123.9351757459528
645,831.30460053046
646,2002.6030597416664
647,1735.2232991231713
648,4863.505765308317
649,1867.4278866104637
650,3526.460712031954
651,15209.96590782898
652,1360.833741639972
653,2074.2593408142393
654,921.1247897748735
655,16299.612321960502
656,2583.344622173114
657,1197.7186338854062
658,783.2306393595941
659,921.1247897748735
660,2909.3558375921757
661,1072.9503075761431
662,4414.035570786878
663,565.2588551421794
664,426.1978880895822
665,909.1240150900156
666,5591.826726867885
667,3435.544997857745
668,16682.728665366423
669,14528.527089040339
670,1987.018543331638
671,16167.57657848113
672,1311.5311375458214
673,3239.5320634095483
674,1077.252476565573
675,6602.83565359263
676,3829.630267099173
677,1626.2349764702835
678,1321.6076489441577
679,1218.835217071657
680,578.8214018312881
681,8514.55971963541
682,1923.7268951868987
683,1311.5311375458214
684,4014.2776340361625
685,658.7819877887497
686,1471.9341697893299
687,2564.2107492730147
688,655.074247301679
689,15778.261327500599
690,2957.116310020376
691,777.8148928919229
692,984.90822577624
693,8075.318456011404
694,5611.711201087705
695,13067.864379208053
696,699.5640801442007
697,3025.336081300316
698,550.1370389418807
699,1043.4063378671462
700,955.7451124653255
701,2906.634369388139
702,739.5597023029887
703,2527.3034791608534
704,4215.750374018645
705,838.5652738660815
706,474.8146137069028
707,5224.027579414058
708,910.2268812273139
709,719.171058355521
710,6512.25965525754
711,4958.199038126239
712,750.6277274398061
713,894.7145376262514
714,492.14763936513816
715,751.1631816225945
716,1338.9280305007742
717,5620.956480469366
718,15698.576929485134
719,7936.556517381078
720,13010.766223700442
721,4200.280809381222
722,557.7257658221712
723,2171.049593407023
724,2819.1692959504953
725,4767.505534826928
726,999.9061871371638
727,620.8900593574908
728,1571.9129873662175
729,10200.315512922225
730,12176.679373677482
731,1920.0488641091347
732,762.0429603716796
733,4324.117057035248
734,5000.28804420934
735,10375.29197644895
736,6875.171383785515
737,2008.813549022485
738,731.9856167088354
739,5139.803806580829
740,2788.146542745958
741,6035.039427130476
742,4867.589183260071
743,722.9253241829026
744,11689.58600866328
745,16347.009976722593
746,889.8042907456042
747,964.7143622522117
748,1671.491369855711
749,736.0486733746584
750,1176.8704061886433
751,1872.295094228429
752,5319.541042856281
753,3648.1752872095703
754,707.686403878222
755,3077.7857552211244
756,9276.44626435651
757,1807.036520655346
758,2453.879929214875
759,13719.37500093384
760,8363.589605671328
761,1411.967528396072
762,1341.5108982585302
763,1872.295094228429
764,4688.353209868165
765,1876.2030940565528
766,5765.289360608494
767,4417.028689710888
768,918.3393899889422
769,682.0079045060515
770,5176.673207615302
771,575.6538412723198
772,900.1771800524133
773,518.5676155438158
774,3988.792441554513
775,4162.457122831683
776,964.7143622522117
777,1041.7801155132056
778,6397.366680092594
779,5775.719314747081
780,6563.110922514395
781,5372.522822669491
782,561.9529437844154
783,4289.431681968807
784,744.3422794315842
785,1844.459735694694
786,662.8498685824211
787,5060.529543733373
788,1798.1749951183258
789,633.9931013459383
790,4330.8940796701845
791,940.619236870918
792,4837.530986295664
793,492.14763936513816
794,1427.9179724482467
795,5299.382581601591
796,2948.8290403596925
797,6392.880988303876
798,13199.771458719535
799,555.9038065081835
800,589.2778430811397
801,1400.156500470597
802,702.8954804396808
803,13372.931368531104
804,741.0855355128658
805,1727.1000406156265
806,2011.6969235106817
807,1993.840657355008
808,572.2259864986364
809,521.9932028703048
810,735.6760462353596
811,4271.6283395381015
812,647.7251358212673
813,1844.459735694694
814,908.734069887873
815,5956.495113455083
816,4885.816265334303
817,5698.464046036084
818,1957.322083387618
819,641.5315641540722
820,5106.981215789848
821,1610.6894322575574
822,4225.822206179399
823,3793.468682879744
824,672.8034804169542
825,1433.6505911998775
826,676.3412498820112
827,1560.941990909083
828,5042.428286935593
829,4070.1526809651305
830,2472.960122086502
831,4334.69889230753
832,510.4755835825178
833,2527.3034791608534
834,5121.883333106528
835,9780.413382779718
836,459.8649695128164
837,5331.260333389647
838,1610.6894322575574
839,7451.9787340449
840,1097.9547018254566
841,2317.1002090775996
842,671.856455681295
843,1873.3474405667641
844,2723.2887581516493
845,9284.544801459506
846,948.4922821268818
847,1888.3662079490982
848,15301.399646379528
849,636.7511281849434
850,1536.6934742037654
851,9013.075727935362
852,1139.964523440975
853,488.6176284894939
854,5571.994414347748
855,2205.6931890272817
856,1844.3169999022791
857,1840.6850838903897
858,1218.5564939534595
859,6161.021206018506
860,12639.403502664703
861,1698.6860901547539
862,2121.827594163407
863,657.1302193419675
864,668.1509564474851
865,798.7353232133237
866,2298.769364208088
867,799.5021147535747
868,10366.117455919726
869,2254.6930629863564
870,2406.5843211736196
871,970.4350536672462
872,15241.399773437968
873,2086.4791731311648
874,790.783199522231
875,1365.809483487625
876,1041.7801155132056
877,783.4059249575073
878,1946.3945345925915
879,9571.191445135893
880,2576.2863827369233
881,4172.305383500626
882,5656.804032976218
883,798.6700009375604
884,2852.3544012321227
885,5658.820098779816
886,875.4087466872706
887,473.20128706542334
888,699.2725136218606
889,1141.2045340212903
890,7233.596644882705
891,696.3388002327572
892,2421.140639629547
893,901.1455617755723
894,4694.898503486731
895,660.1876490886905
896,3730.305507211979
897,892.3227501142504
898,568.0783673393086
899,3480.3260493725325
900,4190.199187094839
901,735.6760462353596
902,5027.091569145604
903,610.8839424314709
904,933.7504873488308
905,979.9888468517546
906,2799.514640754663
907,2193.7608053808667
908,3761.9825075141684
909,8990.513985480688
910,5360.435779091839
911,712.1518487519488
912,10470.186970594481
913,7516.84870365793
914,1616.1099951750987
915,9311.347567202358
916,9961.856376311276
917,14185.359208880081
918,7874.364095510123
919,757.396690761453
920,775.8199960167677
921,3537.0338635094176
922,3843.7946100596296
923,568.5147134949544
924,17755.53628181335
925,3778.3641209397656
926,5821.865739562267
927,836.767538260881
928,3169.4108447987933
929,885.2191758973919
930,3500.910981351909
931,2969.825968343893
932,852.2834513119861
933,3733.9627549536954
934,4385.963707689726
935,978.3180000514675
936,962.6744551263097
937,767.5787484912852
938,3928.75280285925
939,484.96860603578045
940,6447.482056807521
941,4020.4721472115293
942,1720.9602828406576
943,561.9529437844154
944,617.3173350446556
945,4581.307911894641
946,750.6277274398061
