id,price
2.0,9442.10233610285
3.0,4040.845200011294
4.0,1624.2553733831392
5.0,5782.64112423141
6.0,4842.676154819773
7.0,4238.5113218393735
8.0,5238.221813361189
9.0,14878.61679917903
10.0,4456.194333678358
11.0,826.8991179637513
12.0,2919.331292352461
13.0,1544.6691563106058
14.0,2547.7544432700765
15.0,1119.4425894060073
16.0,1459.9856768402512
17.0,3944.337801575551
18.0,4151.459570817026
19.0,883.2561356814821
20.0,2087.9835677890455
23.0,593.375057889325
24.0,16054.179054881119
26.0,681.9659748675383
27.0,1067.231955130457
28.0,1631.4214892366351
29.0,888.7390678900128
30.0,10537.92826412249
31.0,627.5581907450418
33.0,743.5449938037563
34.0,636.2014424206271
35.0,2418.707644112804
38.0,2870.07268962909
39.0,660.8381110390084
40.0,498.4011535881337
41.0,9343.19423075466
42.0,854.6167186855114
43.0,1909.2857185842336
44.0,10497.091763986975
45.0,2379.6172359279785
46.0,965.3352284495223
47.0,834.0904555550738
48.0,1189.686588867198
49.0,2853.0198667285877
50.0,608.8162587537361
51.0,4508.013137735575
52.0,2994.562028153373
53.0,6653.1141481616805
54.0,5578.704573505491
55.0,2262.2696499218114
57.0,2295.9167766827886
58.0,4259.331913728456
59.0,2743.92951108639
60.0,1208.9490435485502
61.0,539.2543431481998
62.0,6947.385228728643
63.0,1054.2842206012758
64.0,8734.935813251906
65.0,18002.25819416524
66.0,912.1300296304406
68.0,5331.855254355713
69.0,9405.426301034038
70.0,475.57517400471215
71.0,630.9736160793706
72.0,809.4782278541326
73.0,1368.4618521570048
75.0,1937.4907783516692
76.0,8533.01283345847
77.0,14460.077127957358
78.0,2713.591360516505
79.0,6488.0843408767905
80.0,11062.788170921498
81.0,2020.3481342947418
82.0,15204.502951986906
83.0,6599.717553989595
84.0,856.9280029920988
85.0,6990.804867015839
86.0,971.4446894572366
87.0,12662.44781329954
88.0,8470.809395385879
89.0,14899.126615542658
90.0,4789.3852936554185
91.0,1303.220945355873
92.0,1004.1382941461585
93.0,903.7424479054397
95.0,521.900863688463
96.0,14336.989495777967
97.0,14874.668124765742
98.0,12880.158118448871
99.0,742.2273241823981
100.0,2499.7537953209703
101.0,766.6728353959096
102.0,687.4864680103227
103.0,483.96013394218625
104.0,1095.0224227152073
105.0,1676.6041274025017
106.0,1346.9458651768196
107.0,768.2152478379498
108.0,1163.8662554464424
109.0,661.2226593631842
110.0,600.0988472434001
111.0,1055.2837214027745
112.0,1815.890315077351
113.0,1621.3269444467285
115.0,4996.3001583037
116.0,5228.432258104768
117.0,14630.122267759065
118.0,488.53216977608935
119.0,16960.426052100574
121.0,1639.1991418852617
122.0,1080.9558039741705
123.0,542.1636957999855
124.0,709.9950441493568
126.0,1156.7671549466202
127.0,13213.331988685431
129.0,5219.418390098416
130.0,6340.55077878519
132.0,6804.277160283193
133.0,1043.8680001924452
135.0,1181.2188595039918
136.0,598.9899091696648
138.0,550.6387144911678
139.0,4382.716689660922
140.0,855.1767610481796
141.0,940.2828264043455
142.0,3574.3225277602332
144.0,771.4411636962194
145.0,6031.037489448882
146.0,16208.76179032853
147.0,5111.278838763185
148.0,2601.401623195499
149.0,1835.703252517009
151.0,1717.8545621732635
152.0,11914.399561015083
153.0,2751.502010148518
154.0,620.5894299657934
155.0,14960.06995031901
157.0,2920.335909553971
158.0,3867.686965933212
159.0,827.1060558893787
161.0,9942.524904421176
162.0,655.4758509259236
163.0,714.1006697830383
164.0,5437.276017494735
165.0,11430.01349597827
166.0,3182.330486739725
167.0,4562.3115605206085
168.0,3501.6045758092714
169.0,11679.250588329898
170.0,697.2482414606548
171.0,1651.677692263513
172.0,4873.808865054355
173.0,2149.7385547039894
174.0,6228.818265716952
175.0,1824.2134291504674
176.0,4489.7152314166715
177.0,3437.348419272971
178.0,2509.4021916213396
179.0,3541.1584943425787
180.0,3535.9951890027687
181.0,1609.8588137787838
182.0,954.1462657472634
183.0,1594.6037566767602
184.0,703.2856165274679
186.0,870.7458244264056
187.0,895.5207877560014
188.0,498.4011535881337
189.0,1760.4043985552787
190.0,2334.5351169243495
191.0,706.8649659235515
192.0,876.7869451550554
194.0,4113.002114187712
195.0,2346.755523940525
196.0,637.9959559124521
197.0,13094.878339279529
198.0,657.729663714914
199.0,8598.371673202018
201.0,6491.913255166992
202.0,695.8364758961458
203.0,701.4465334948338
206.0,623.4743438559696
207.0,2930.1199929144204
208.0,945.665325877475
209.0,8116.6949441391125
210.0,2576.6650089927725
211.0,6948.733351394429
212.0,11249.46856882584
214.0,1326.02007206273
215.0,941.6717727199426
216.0,2632.8370061513906
217.0,2658.824629944492
218.0,735.860009895933
221.0,2181.004425699583
222.0,9100.377614555266
223.0,1055.2879430459636
224.0,1292.8904227112837
